1	1	1.388888889	1.0625	10	13	8	18	5	93.85143007	752.252385
1	1	1.388888889	1.0625	10	14	8	18	5	95.67910847	749.4944291
1	1	1.388888889	1.0625	32	31	9	4	3	47.45611948	794.7446937
1	1	1.388888889	1.0625	1	29	9	4	3	44.71136732	748.4792073
1	1	1.388888889	1.0625	10	14	14	8	4	34.7902248	788.4798728
1	1	1.473684211	1.294117647	21	23	3	6	3	12.49160225	803.8214347
1	1	1.473684211	1.294117647	3	22	11	10	20	52.67371476	724.0579243
1	1	1.473684211	1.294117647	10	13	8	18	5	92.02978248	740.9933536
1	1	1.473684211	1.294117647	9	16	8	18	5	97.1339214	729.8371023
1	1	1.473684211	1.294117647	9	13	14	8	4	35.22436771	779.5255998
1	1	1.473684211	1.294117647	9	15	14	8	4	32.8163808	776.9555058
1	1	1.473684211	1.294117647	11	12	14	8	4	32.45053466	786.1921172
1	1	1.473684211	1.294117647	1	29	9	4	3	47.48935306	734.5095572
1	1	1.473684211	1.294117647	9	15	14	8	4	34.85079426	776.0261267
1	1	1.842105263	1.444444444	2	19	7	9	16	14.7915554	735.7623268
1	1	1.842105263	1.444444444	11	15	8	18	5	92.73890165	718.0952158
1	1	1.842105263	1.444444444	9	14	8	18	5	97.523274	713.2566114
1	1	1.842105263	1.444444444	10	16	8	18	5	96.36174494	711.2345458
1	1	1.842105263	1.444444444	10	13	8	18	5	95.04784147	719.5645872
1	1	1.842105263	1.444444444	10	14	8	18	5	98.14579276	715.5485058
1	1	1.842105263	1.444444444	12	14	8	18	5	98.482261	720.569555
1	1	1.842105263	1.444444444	9	15	8	18	5	93.03125553	712.8561501
1	1	1.842105263	1.444444444	9	13	14	8	4	34.30872913	765.2779431
1	1	1.842105263	1.444444444	31	32	9	4	3	45.76655448	773.5398813
1	1	1.842105263	1.444444444	9	15	14	8	4	35.23754228	760.6362293
1	1	1.842105263	1.444444444	9	15	14	8	4	35.40126122	760.5513467
1	1.210526316	1.947368421	1.666666667	28	8	19	13	16	100.1106724	627.8851792
1	1.210526316	1.947368421	1.666666667	30	6	19	13	16	94.99704078	619.9002275
1	1.210526316	1.947368421	1.666666667	30	8	19	13	16	93.85270661	626.5223813
1	1.210526316	1.947368421	1.666666667	28	9	19	13	16	94.42931983	634.7707533
1	1.210526316	1.947368421	1.666666667	11	13	8	18	5	96.3522392	700.3199313
1	1.210526316	1.947368421	1.666666667	10	14	8	18	5	96.85134547	694.2456319
1	1.210526316	1.947368421	1.666666667	9	14	14	8	4	34.29913948	747.35567
1	1.210526316	1.947368421	1.666666667	11	14	14	8	4	33.30947665	752.6026529
1	1.210526316	1.947368421	1.666666667	10	13	14	8	4	35.02412473	751.6473237
1	1.210526316	1.947368421	1.666666667	11	15	14	8	4	35.17281795	749.2084796
1	1.421052632	1.947368421	1.684210526	28	8	19	13	16	101.8543187	613.9130344
1	1.421052632	1.947368421	1.684210526	29	7	19	13	16	95.3267694	612.6223319
1	1.421052632	1.947368421	1.684210526	31	7	19	13	16	97.76147193	604.6590992
1	1.421052632	1.947368421	1.684210526	30	6	19	13	16	93.99280885	607.5847476
1	1.421052632	1.947368421	1.684210526	2	29	9	4	3	46.28196664	685.3103395
1	1.421052632	1.947368421	1.684210526	8	15	14	8	4	33.38118581	736.1727388
1	1.684210526	2	1.894736842	30	6	19	13	16	94.02289367	576.9466206
1	1.684210526	2	1.894736842	30	7	19	13	16	93.98195298	580.3427952
1	1.684210526	2	1.894736842	30	8	19	13	16	94.11706957	583.5885917
1	1.684210526	2	1.894736842	31	6	19	13	16	103.2633415	565.6379141
1	1.684210526	2	1.894736842	28	6	19	13	16	97.36871186	580.8462513
1	1.684210526	2	1.894736842	10	13	8	18	5	98.55819249	665.0301432
1	1.684210526	2	1.894736842	16	12	3	9	2	58.38606008	723.9276205
1	1.684210526	2	1.894736842	11	12	14	8	4	35.23774871	734.8638047
1	1.684210526	2	1.894736842	8	15	14	8	4	34.01705706	719.2446901
1	1.684210526	2	1.894736842	10	14	14	8	4	32.40273121	728.5034328
1	1.789473684	2	1.947368421	28	6	19	13	16	101.7914763	567.880777
1	1.789473684	2	1.947368421	30	6	19	13	16	95.56774812	566.2621726
1	1.789473684	2	1.947368421	16	13	3	9	2	59.84536269	721.2782425
1	2	2	2.315789474	16	30	19	14	10	45.46101672	642.4725511
1	2	2	2.315789474	31	8	19	13	16	102.2910529	528.9283537
1	2	2	2.315789474	16	28	19	14	10	45.3152167	649.1362991
1	2	2	2.315789474	29	6	19	13	16	99.28274915	531.791194
1	2	2	2.315789474	32	21	12	8	15	82.06748394	608.1433705
1	2	2	2.315789474	19	12	3	9	2	57.02794492	691.5680472
1	2	2	2.315789474	8	13	14	8	4	32.93570813	702.6113891
1	2	2	2.315789474	8	14	14	8	4	32.85127131	699.5734627
1	2	2	2.315789474	16	12	3	9	2	61.13266093	699.0772804
1	2	2	2.315789474	18	14	3	9	2	57.14661326	701.7169061
1	2	2	2.315789474	19	11	3	9	2	58.12822863	687.3727579
1	2.157894737	2	2.315789474	13	29	19	14	10	42.65528095	631.9812822
1	2.157894737	2	2.315789474	16	30	19	14	10	46.11069039	635.2470946
1	2.157894737	2	2.315789474	14	30	19	14	10	42.87742661	631.7582485
1	2.473684211	1.95	2.631578947	7	18	15	18	7	15.26722152	675.7464479
1	2.473684211	1.95	2.631578947	13	29	19	14	10	46.60457626	602.6753557
1	2.473684211	1.95	2.631578947	15	30	19	14	10	46.22302062	606.7858775
1	2.473684211	1.95	2.631578947	13	27	19	14	10	45.34934785	611.4110737
1	2.473684211	1.95	2.631578947	16	28	19	14	10	46.33950288	617.7446035
1	2.473684211	1.95	2.631578947	31	9	19	13	16	103.3314749	486.5580537
1	2.473684211	1.95	2.631578947	3	20	11	10	20	54.37489922	579.4835468
1	2.473684211	1.95	2.631578947	17	11	3	9	2	59.81566644	668.3487241
1	2.473684211	1.95	2.631578947	18	14	3	9	2	61.386743	674.948086
1	2.473684211	1.95	2.631578947	30	21	12	8	15	76.58765289	586.098318
1	2.473684211	1.95	2.631578947	31	20	12	8	15	75.3825507	579.0622566
1	2.473684211	1.95	2.631578947	30	19	12	8	15	80.35171339	574.2220433
1	2.473684211	1.95	2.631578947	16	14	3	9	2	60.785543	683.1891671
1	2.736842105	1.95	2.736842105	29	9	19	13	16	98.45524919	478.317811
1	2.736842105	1.95	2.736842105	8	17	15	18	7	15.56062684	670.2018805
1	2.736842105	1.95	2.736842105	7	18	15	18	7	16.04343761	662.8458846
1	2.736842105	1.95	2.736842105	14	27	19	14	10	43.32070462	601.7669693
1	2.736842105	1.95	2.736842105	15	29	19	14	10	42.66370384	598.6511174
1	2.736842105	1.95	2.736842105	9	14	14	8	4	32.2173448	667.8730074
1	2.736842105	1.95	2.736842105	19	11	3	9	2	57.13409198	649.8852656
1	3.052631579	2	3.263157895	13	30	19	14	10	43.81999862	545.4359784
1	3.052631579	2	3.263157895	14	30	19	14	10	45.49585336	547.616914
1	3.052631579	2	3.263157895	5	16	15	18	7	15.15768839	633.9226075
1	3.052631579	2	3.263157895	8	19	15	18	7	14.67348904	634.4873831
1	3.052631579	2	3.263157895	8	17	15	18	7	15.55677796	641.2366996
1	3.052631579	2	3.263157895	6	19	15	18	7	15.81529437	625.3671872
1	3.052631579	2	3.263157895	10	13	8	18	5	93.44034012	549.3518889
1	3.052631579	2	3.263157895	19	11	3	9	2	57.53487379	617.8039713
1	3.052631579	2	3.263157895	16	16	20	15	4	2.183250576	694.2665074
1	3.052631579	2	3.263157895	30	19	12	8	15	76.81926735	516.1530137
1	3.052631579	2	3.263157895	16	14	3	9	2	57.61010948	645.4597526
1	3.052631579	2	3.263157895	31	19	12	8	15	76.89654421	511.1296505
1	3.052631579	2	3.263157895	31	20	12	8	15	76.61430209	516.3934719
1	3.052631579	2	3.263157895	17	12	3	9	2	57.17391641	631.9954486
1	3.052631579	2	3.263157895	16	16	20	15	4	2.274461491	694.1799088
1	3.052631579	2	3.263157895	31	20	12	8	15	80.51991188	511.8428746
1	3.052631579	2	3.263157895	32	19	12	8	15	79.03895624	503.6283953
1.052631579	3.315789474	2	3.578947368	10	23	1	19	18	95.78365441	312.5423894
1.052631579	3.315789474	2	3.578947368	5	16	15	18	7	16.06393218	611.2139626
1.052631579	3.315789474	2	3.578947368	13	28	19	14	10	43.46117861	526.3459185
1.052631579	3.315789474	2	3.578947368	16	28	19	14	10	43.47984199	540.5891861
1.052631579	3.315789474	2	3.578947368	16	28	19	14	10	46.09402225	537.0482442
1.052631579	3.315789474	2	3.578947368	7	18	15	18	7	15.99728971	611.298265
1.052631579	3.315789474	2	3.578947368	16	13	3	9	2	56.3015615	621.1239903
1.052631579	3.315789474	2	3.578947368	30	22	12	8	15	81.59815122	494.7980583
1.052631579	3.315789474	2	3.578947368	19	14	3	9	2	60.80535863	606.6711501
1.052631579	3.315789474	2	3.578947368	19	18	20	15	4	2.222673012	673.8590179
1.052631579	3.315789474	2	3.578947368	16	12	3	9	2	58.19527567	614.2801183
1.052631579	3.315789474	2	3.578947368	18	15	20	15	4	2.259766692	665.8956044
1.263157895	3.45	2	3.842105263	13	23	1	19	18	88.39531766	299.1681136
1.263157895	3.45	2	3.842105263	13	23	1	19	18	89.17574155	297.8307782
1.263157895	3.45	2	3.842105263	10	23	1	19	18	95.55387812	268.7816463
1.263157895	3.45	2	3.842105263	10	23	1	19	18	93.59432943	272.1571668
1.263157895	3.45	2	3.842105263	16	29	19	14	10	42.7585254	509.9338122
1.263157895	3.45	2	3.842105263	13	28	19	14	10	45.66335211	495.2996649
1.263157895	3.45	2	3.842105263	5	16	15	18	7	15.69212471	590.552792
1.263157895	3.45	2	3.842105263	5	19	15	18	7	15.21960845	577.5768706
1.263157895	3.45	2	3.842105263	6	17	15	18	7	15.53465452	590.7673927
1.263157895	3.45	2	3.842105263	2	19	7	9	16	14.90423053	528.8968184
1.263157895	3.45	2	3.842105263	18	16	20	15	4	2.116173779	653.3689498
1.263157895	3.45	2	3.842105263	18	18	20	15	4	2.112917746	661.9008611
1.263157895	3.45	2	3.842105263	17	14	3	9	2	59.58858504	597.3290118
1.263157895	3.45	2	3.842105263	18	18	20	15	4	2.136862348	661.8742852
1.263157895	3.45	2	3.842105263	19	15	20	15	4	2.107136372	644.8514455
1.631578947	3.55	2.05	4.052631579	12	23	1	19	18	90.72514154	237.196515
1.631578947	3.55	2.05	4.052631579	11	25	1	19	18	93.48354725	212.3167988
1.631578947	3.55	2.05	4.052631579	12	25	1	19	18	92.78573265	220.2189811
1.631578947	3.55	2.05	4.052631579	13	25	1	19	18	88.86831585	234.1751364
1.631578947	3.55	2.05	4.052631579	10	23	1	19	18	91.52130986	222.6118004
1.631578947	3.55	2.05	4.052631579	11	25	1	19	18	94.32483713	210.7211854
1.631578947	3.55	2.05	4.052631579	12	24	1	19	18	90.45203549	231.1760007
1.631578947	3.55	2.05	4.052631579	6	17	15	18	7	15.33157959	565.3442472
1.631578947	3.55	2.05	4.052631579	8	17	15	18	7	15.08462892	575.5744949
1.631578947	3.55	2.05	4.052631579	13	3	11	18	10	59.41208438	450.2152802
1.631578947	3.55	2.05	4.052631579	19	11	3	9	2	57.53025274	545.124647
1.631578947	3.55	2.05	4.052631579	31	22	12	8	15	76.64749053	428.7276363
1.631578947	3.55	2.05	4.052631579	29	20	12	8	15	75.56214101	430.3060849
1.631578947	3.55	2.05	4.052631579	29	22	12	8	15	74.92982005	443.6868867
1.789473684	3.7	2.25	4.263157895	12	25	1	19	18	92.79435023	166.7817086
1.789473684	3.7	2.25	4.263157895	13	24	1	19	18	89.52380044	187.5667434
1.789473684	3.7	2.25	4.263157895	11	23	1	19	18	88.22550182	183.1958908
1.789473684	3.7	2.25	4.263157895	7	19	15	18	7	15.77436955	533.5523551
1.789473684	3.7	2.25	4.263157895	6	18	15	18	7	14.6790223	535.3326982
1.789473684	3.7	2.25	4.263157895	16	28	19	14	10	46.8715887	443.315407
1.789473684	3.7	2.25	4.263157895	11	4	11	18	10	61.31755578	431.3430332
1.789473684	3.7	2.25	4.263157895	13	5	11	18	10	59.92515205	427.1765989
1.789473684	3.7	2.25	4.263157895	10	6	11	18	10	58.23195666	455.370701
1.789473684	3.7	2.25	4.263157895	10	6	11	18	10	55.92084512	458.9512293
1.789473684	3.7	2.25	4.263157895	31	20	12	8	15	76.27906592	379.093905
1.789473684	3.7	2.25	4.263157895	18	17	20	15	4	2.12668766	617.7835255
1.789473684	3.7	2.25	4.263157895	17	11	3	9	2	56.62212146	531.612932
1.789473684	3.7	2.25	4.263157895	29	22	12	8	15	80.21288021	400.1619017
1.894736842	3.7	2.35	4.210526316	11	25	1	19	18	92.71159776	148.2855223
1.894736842	3.7	2.35	4.210526316	10	22	1	19	18	91.14829422	165.9293111
1.894736842	3.7	2.35	4.210526316	10	4	11	18	10	58.49155616	435.1733106
1.894736842	3.7	2.35	4.210526316	13	6	11	18	10	57.37152311	430.5446551
1.894736842	3.7	2.35	4.210526316	31	22	12	8	15	82.51936187	374.9122806
1.894736842	3.7	2.35	4.210526316	32	29	9	4	3	43.52366989	557.6881698
1.894736842	3.7	2.35	4.210526316	19	15	20	15	4	2.266464194	598.0487545
1.894736842	3.7	2.35	4.210526316	31	22	12	8	15	77.64235296	382.5814801
1.947368421	3.8	2.45	4.4375	12	24	1	19	18	91.33446404	129.8257023
1.947368421	3.8	2.45	4.4375	7	17	15	18	7	14.85850642	523.1154763
1.947368421	3.8	2.45	4.4375	8	18	15	18	7	15.82847012	521.4855398
1.947368421	3.8	2.45	4.4375	12	5	11	18	10	61.1680532	401.4505196
1.947368421	3.8	2.45	4.4375	11	5	11	18	10	60.16546026	409.9885208
1.947368421	3.8	2.45	4.4375	17	15	20	15	4	2.12595954	594.6536522
1.947368421	3.8	2.45	4.4375	18	18	20	15	4	2.276289819	605.1232509
1.947368421	3.8	2.45	4.4375	30	21	12	8	15	80.20919354	353.3637901
1.947368421	3.8	2.45	4.4375	17	15	20	15	4	2.267726701	594.4491572
1.947368421	3.8	2.45	4.4375	31	21	12	8	15	80.96615561	344.8046345
1.947368421	3.8	2.45	4.4375	16	17	20	15	4	2.259363233	599.8039969
2	3.85	2.65	4.266666667	12	22	1	19	18	95.95553656	125.3907509
2	3.85	2.65	4.266666667	6	17	15	18	7	15.89411445	510.8349289
2	3.85	2.65	4.266666667	13	4	11	18	10	57.2454555	388.2477946
2	3.85	2.65	4.266666667	11	3	11	18	10	58.97525446	392.0344365
2	3.85	2.65	4.266666667	10	4	11	18	10	56.29042414	410.4250553
2	3.85	2.65	4.266666667	11	5	11	18	10	59.54950947	404.8232803
2	3.85	2.65	4.266666667	19	18	20	15	4	2.282637371	596.0307484
2	3.85	2.65	4.266666667	18	16	20	15	4	2.264679842	590.6438353
2	3.85	2.65	4.266666667	31	31	9	4	3	47.0604479	551.832438
2	4	2.8	3.611111111	20	14	18	8	6	27.32563413	478.5498846
2	4	2.8	3.611111111	20	14	18	8	6	27.83564631	477.651708
2	4	2.8	3.611111111	28	8	19	13	16	101.914348	217.8932246
2	4	2.8	3.611111111	12	6	11	18	10	60.42367834	420.0824858
2	4	2.8	3.611111111	11	3	11	18	10	57.28089695	412.0693568
2	4	2.8	3.611111111	11	6	11	18	10	60.32819935	426.9189907
2	4	2.8	3.611111111	32	30	9	4	3	45.37080692	552.8973298
2	4	2.8	3.611111111	32	30	9	4	3	45.22509625	553.0860564
2	4	2.8	3.611111111	17	15	20	15	4	2.13455863	601.0821941
2	4	2.8	3.611111111	31	29	9	4	3	47.23746433	550.4850906
2	4	2.8	3.611111111	18	15	20	15	4	2.107209824	595.8999366
2	4	2.8	3.611111111	1	32	9	4	3	46.40012914	367.59098
2	4.05	2.85	3.25	21	13	18	8	6	27.62551598	477.2860987
2	4.05	2.85	3.25	11	5	11	18	10	60.22247918	432.6322333
2	4.05	2.85	3.25	32	32	9	4	3	47.99852894	570.7681365
2	4.05	2.85	3.25	16	17	20	15	4	2.130261247	613.6521169
2	4.2	2.9	2.777777778	19	12	18	8	6	28.54625189	492.7131934
2	4.2	2.9	2.777777778	19	13	18	8	6	26.90821651	501.0269512
2	4.2	2.9	2.777777778	21	12	18	8	6	28.30813869	481.9593658
2	4.2	2.9	2.777777778	13	3	11	18	10	60.03435543	420.3310387
2	4.2	2.9	2.777777778	31	31	9	4	3	44.16875489	584.0880486
2	4.2	2.9	2.777777778	32	31	9	4	3	47.51265318	574.117849
2	4.2	2.9	2.777777778	1	31	9	4	3	44.24253552	405.3536
2	4.157894737	2.9	2.736842105	11	14	14	8	4	34.96527525	561.1788109
2	4.157894737	2.9	2.736842105	31	32	9	4	3	46.91541241	577.5521967
2	4.052631579	2.95	2.411764706	20	22	3	6	3	12.57582185	640.6852375
2	4.052631579	2.95	2.411764706	24	19	12	1	13	64.34358266	410.1501656
2	4.052631579	2.95	2.411764706	19	11	18	8	6	26.7821261	509.3752574
2	4.052631579	2.95	2.411764706	21	14	18	8	6	27.01411291	514.2741474
2	4.052631579	2.95	2.411764706	2	21	7	9	16	14.93810448	482.1145493
2	4.052631579	2.95	2.411764706	12	5	11	18	10	58.49289093	463.295492
2	4.052631579	2.95	2.411764706	31	30	9	4	3	44.98314655	592.1527669
2	4.052631579	2.95	2.411764706	10	14	14	8	4	32.4098824	572.131867
2	4.052631579	2.95	2.411764706	10	12	14	8	4	33.25508939	581.8578706
2	4.052631579	2.95	2.411764706	8	13	14	8	4	35.40586662	562.7237732
2	4.058823529	2.95	1.6	18	14	18	8	6	27.55398109	560.4845278
2	4.058823529	2.95	1.6	21	11	18	8	6	27.48884916	531.6185069
2	4.058823529	2.95	1.6	32	32	9	4	3	47.55296545	620.4239784
2	4.058823529	2.95	1.6	2	31	9	4	3	46.77968436	469.7815668
2	4.058823529	2.95	1.6	31	32	9	4	3	44.85134049	618.0023921
2	4.058823529	2.95	1.6	32	32	9	4	3	46.80487364	621.1868952
2	4.058823529	2.95	1.6	31	30	9	4	3	44.27233428	618.6080688
2	4.058823529	2.95	1.6	32	29	9	4	3	47.10578687	605.1949126
2.1	3.823529412	3	1.75	24	19	12	1	13	68.45501794	442.2988532
2.1	3.823529412	3	1.75	24	20	12	1	13	66.5946309	450.729107
2.1	3.823529412	3	1.75	18	11	18	8	6	28.26398725	542.3556515
2.1	3.823529412	3	1.75	18	11	18	8	6	28.42084657	542.1238266
2.1	3.823529412	3	1.75	32	22	7	9	16	14.79090157	556.2367061
2.1	3.823529412	3	1.75	19	13	18	8	6	27.45688275	548.4117031
2.1	3.823529412	3	1.75	1	19	7	9	16	15.85326714	517.6767456
2.1	3.823529412	3	1.75	16	27	19	14	10	44.2962093	512.7659785
2.1	3.823529412	3	1.75	24	19	16	8	2	95.63753926	526.4496601
2.1	3.823529412	3	1.75	8	13	14	8	4	35.19356616	589.0163639
2.1	3.823529412	3	1.75	11	14	14	8	4	35.44726581	598.7634231
2.1	3.823529412	3	1.75	10	13	14	8	4	35.4894972	598.7133681
2.25	3.705882353	3	1.5	26	21	12	1	13	63.21639504	461.2487287
2.25	3.705882353	3	1.5	24	21	12	1	13	65.17092508	469.339901
2.25	3.705882353	3	1.5	25	18	12	1	13	66.59150827	445.2786706
2.25	3.705882353	3	1.5	2	21	7	9	16	15.00559908	523.967553
2.25	3.705882353	3	1.5	19	13	18	8	6	29.39951493	554.2428289
2.25	3.705882353	3	1.5	18	13	18	8	6	28.94835483	559.6519556
2.25	3.705882353	3	1.5	10	13	14	8	4	34.64302191	607.0021018
2.25	3.705882353	3	1.5	10	14	14	8	4	33.31207532	603.6853564
2.4	3.111111111	3.15	1.631578947	27	21	12	1	13	62.43869337	465.324818
2.4	3.111111111	3.15	1.631578947	27	18	12	1	13	62.57482825	449.1416247
2.4	3.111111111	3.15	1.631578947	26	18	12	1	13	68.72742614	445.3003019
2.4	3.111111111	3.15	1.631578947	1	20	7	9	16	15.07053213	530.9150055
2.4	3.111111111	3.15	1.631578947	32	21	7	9	16	14.83965614	566.4266101
2.4	3.111111111	3.15	1.631578947	2	19	7	9	16	15.95132367	538.2965531
2.4	3.111111111	3.15	1.631578947	26	17	16	8	2	96.10945864	518.3146372
2.4	3.111111111	3.15	1.631578947	24	18	16	8	2	87.83148544	544.2261005
2.4	3.111111111	3.15	1.631578947	10	4	11	18	10	60.46933666	517.2639347
2.4	3.111111111	3.15	1.631578947	11	12	14	8	4	35.19328379	621.4173034
2.4	3.111111111	3.15	1.631578947	32	32	9	4	3	43.61534722	634.1691282
2.4	3.111111111	3.15	1.631578947	11	14	14	8	4	33.23585996	614.0374256
2.4	3.111111111	3.15	1.631578947	8	12	14	8	4	32.94578353	609.6110925
2.6	2.470588235	3.25	1.789473684	26	18	12	1	13	65.22209899	460.145411
2.6	2.470588235	3.25	1.789473684	25	20	12	1	13	67.45010729	472.7986439
2.6	2.470588235	3.25	1.789473684	25	18	12	1	13	63.15353422	468.3943371
2.6	2.470588235	3.25	1.789473684	25	18	12	1	13	64.5541717	466.3668945
2.6	2.470588235	3.25	1.789473684	18	12	18	8	6	27.75904571	570.1443487
2.6	2.470588235	3.25	1.789473684	2	21	7	9	16	15.01493863	538.8678602
2.6	2.470588235	3.25	1.789473684	19	12	18	8	6	28.6393921	564.3786856
2.6	2.470588235	3.25	1.789473684	2	21	7	9	16	15.68833638	537.786152
2.6	2.470588235	3.25	1.789473684	32	19	7	9	16	15.59582502	563.7909685
2.6	2.470588235	3.25	1.789473684	8	17	15	18	7	15.98544355	614.3151582
2.6	2.470588235	3.25	1.789473684	23	16	16	8	2	96.85336462	537.3098542
2.6	2.470588235	3.25	1.789473684	26	19	16	8	2	91.24529689	542.761964
2.6	2.470588235	3.25	1.789473684	9	14	14	8	4	32.69352018	611.3725995
2.6	2.470588235	3.25	1.789473684	19	13	3	9	2	56.79307943	599.8983841
2.6	2.470588235	3.25	1.789473684	9	13	14	8	4	32.49878619	616.2391649
2.8	2.235294118	3.3	2.052631579	27	18	12	1	13	63.8568976	442.1086106
2.8	2.235294118	3.3	2.052631579	26	20	12	1	13	66.54391223	454.3925322
2.8	2.235294118	3.3	2.052631579	26	18	12	1	13	68.38802692	440.7013256
2.8	2.235294118	3.3	2.052631579	25	21	12	1	13	68.85307831	462.0318907
2.8	2.235294118	3.3	2.052631579	3	21	7	9	16	16.21747834	529.3657237
2.8	2.235294118	3.3	2.052631579	24	19	16	8	2	91.08181571	542.8865123
2.8	2.235294118	3.3	2.052631579	17	13	3	9	2	60.47780294	596.7995668
2.8	2.235294118	3.3	2.052631579	8	12	14	8	4	35.19836255	603.7754937
2.8	2.235294118	3.3	2.052631579	16	11	3	9	2	56.69174221	595.4138905
2.8	2.235294118	3.3	2.052631579	19	12	3	9	2	58.67055453	582.7051275
2.8	2.235294118	3.3	2.052631579	11	15	14	8	4	34.70656283	604.3493438
2.8	2.125	3.45	2.157894737	19	13	18	8	6	27.84837417	553.4051661
2.8	2.125	3.45	2.157894737	25	18	16	8	2	93.20178641	522.6939267
2.8	2.125	3.45	2.157894737	23	16	16	8	2	93.97956993	521.8964175
2.8	2.125	3.45	2.157894737	23	16	16	8	2	89.30954683	526.7252665
2.8	2.125	3.45	2.157894737	10	14	14	8	4	33.72614461	600.5886561
2.8	2.125	3.45	2.157894737	16	11	3	9	2	61.26137287	585.4687401
2.85	1.75	3.6	2.421052632	26	19	12	1	13	64.3701946	439.9565258
